URL,Title,Type,Date,Story
https://www.buletintv3.my/nasional/mayat-budak-perempuan-hanyut-6-kilometer-ditemui/,Mayat budak perempuan hanyut 6 kilometer ditemui,NASIONAL,"20 May 2025, 01:52PM","CHERAS: Mayat seorang kanak-kanak perempuan berusia 10 tahun ditemui kira-kira enam kilometer dari lokasi tragedi selepas lebih 14 jam dilaporkan hilang dihanyutkan arus deras longkang.
Difahamkan dalam kejadian jam 6.07 petang semalam, mangsa yang juga kanak-kanak etnik Rohingya terjatuh ke dalam longkang besar di hadapan Dewan MPAJ Kampung Cheras Baru di sini.
Ketua Polis Daerah Ampang Jaya, Asisten Komisioner Mohd Azam Ismail berkata, pasukan mencari dan menyelamat yang menyambung operasi pagi tadi menemui mayat mangsa di Sungai Kerayong, Taman Cheras Indah di sini.
Menurutnya, lokasi itu terletak kira-kira sejauh enam kilometer dari tempat mangsa dilaporkan hilang.
“Mayat mangsa kemudian dibawa ke Forensik Hospital Canselor Tuanku Muhriz UKM untuk tujuan bedah siasat,” katanya.
Memetik laporan Harian Metro sebelum ini, dua kanak-kanak etnik Rohingya terjatuh ke dalam longkang dan dihanyutkan air.
Salah seorang mangsa berjaya diselamatkan oleh orang awam manakala seorang lagi dihanyutkan air.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/mho-gesa-sc-siasat-syarikat-hartanah-didakwa-tipu-64-pelabur-bernilai-rm3-juta/,MHO gesa SC siasat syarikat hartanah didakwa tipu 64 pelabur bernilai RM3 juta,NASIONAL,"20 May 2025, 01:50PM","Oleh: Asyiha Ariffin
KUALA LUMPUR: Seramai 64 pelabur hari ini tampil membuat aduan kepada Suruhanjaya Sekuriti Malaysia (SC) selepas mendakwa ditipu seorang individu berpengaruh dalam sektor hartanah, membabitkan kerugian RM3 juta.
Setiausaha Agung Pertubuhan Kemanusiaan Masyarakat Antarabangsa Malaysia (MHO), Datuk Hishamuddin Hashim, berkata mangsa mendakwa ditawarkan program pelaburan saham tidak sah dengan tawaran saham biasa tanpa prospektus yang dikeluarkan oleh syarikat itu.
“Modus operandi syarikat ini adalah menawarkan pelaburan yang berkonsep hartanah. Jadi dia kata syarikat ini adalah syarikat hartanah.
“Jadi syarikat ini telah ditubuhkan atas nama Berhad. Belum lagi disenaraikan, maknanya belum lagi berdaftar ataupun tersenarai di Bursa Malaysia. Dia kata bakal tersenarai pada masa akan datang. Sebab itu dia gunakan perkataan pre-IPO,” katanya pada sidang media mengenai aduan mangsa pelaburan di sini, hari ini.
Mengulas lanjut, Hishamuddin berkata syarikat itu juga dipercayai memberi penerangan palsu bertujuan untuk memperdaya dan menipu.
“Pihak syarikat dan ejen pemasaran mereka ini tidak mendapat kebenaran atau kelulusan daripada pihak SC untuk membuat penawaran skim pelaburan saham ini. Syarikat ini juga tidak tersenarai dalam bursa.
“Kita juga akan membuat laporan kepada Bank Negara Malaysia (BNM) atas kesalahan tiada lesen, dan mengambil deposit tanpa lesen dan ada deposit haram,” katanya.
Susulan itu, MHO menuntut pihak SC melakukan siasatan ke atas syarikat tersebut atas ketidakpatuhan, kesalahan perundangan dengan menawarkan dan menganjurkan satu skim pelaburan saham yang tidak sah dan tidak berlesen ini.
Seorang mangsa, Saiful, 58, berkata dia menjadi tertarik untuk melabur dan membeli saham dalam syarikat ini apabila dia telah ditawarkan dengan pelbagai janji manis syaraikat tersebut.
“Saya melabur sebanyak RM60 ribu menerusi dua transaksi dan itu wang bersara saya. Jadi, selepas setahun tuggu mesyuarat agung tidak ada dan dividen yang dijanjikan tidak ada. Dividen yang dijajikan itu sehingga 20 peratus,” katanya.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/17-sindiket-lumpuh-dadah-bernilai-rm75-85-juta-dirampas/,"17 sindiket lumpuh, dadah bernilai RM75.85 juta dirampas",NASIONAL,"20 May 2025, 01:49PM","JOHOR BAHRU: Jabatan Siasatan Jenayah Narkotik (JSJN) Johor melumpuhkan 17 sindiket pengedaran dadah dengan menahan 45 ahli sindiket sepanjang tahun ini sehingga April lalu.
Ketua Polis Johor, Datuk M Kumar berkata, turut dirampas pelbagai jenis dadah bernilai RM75.85 juta dengan nilai sitaan pelbagai aset berjumlah RM2.07 juta.
“Bagi tempoh Januari sehingga April lalu, JSJN turut mempamerkan prestasi cemerlang apabila membuat sebanyak 8,598 tangkapan atas pelbagai kesalahan dadah.
“Dalam tempoh yang sama juga, sejumlah 878.86 kilogram dan 3,643.77 liter dadah berjaya dirampas dalam beberapa siri serbuan dan operasi,” katanya ketika berucap pada Perhimpunan Bulanan Mei 2025 Kontinjen Johor di Ibu Pejabat Polis Kontinjen (IPK) Johor di sini, hari ini.
Menurut Kumar, Jabatan Keselamatan Dalam Negeri dan Ketenteraman Awam (JKDNKA) Johor juga merekodkan beberapa kejayaan yang membanggakan melalui beberapa siri operasi dan tangkapan yang dijalankan.
Katanya, elemen JKDNKA yang terdiri daripada Pasukan Polis Marin Wilayah 2, Pasukan Simpanan Persekutuan Unit 2 dan Pasukan Gerakan Am Batalion 5 dan 6 berjaya menyelesaikan lapan kes e-waste dengan jumlah rampasan bernilai hampir RM274 juta.
“Pasukan ini turut berjaya menumpaskan 25 kegiatan kontraban berkaitan penyeludupan minuman keras dan rokok dengan nilai rampasan berjumlah RM3.98 juta serta dua kes penyelewengan minyak bersubsidi membabitkan rampasan berjumlah RM172,527,” jelasnya.
Kumar berkata, pihaknya menerusi Jabatan Siasatan Jenayah Komersial (JSJK) pula sentiasa menjalankan pemantauan rapi terhadap taktik terkini penipuan jenayah siber dengan penggunaan kecerdasan buatan (Ai) yang sering disalahgunakan untuk memanipulasi orang ramai demi mengaut keuntungan.
“Untuk rekod, bagi tempoh Januari sehingga April lalu, data kerugian akibat penipuan ini telah mencecah sehingga RM80 juta. Ini menunjukkan ancaman ini berada di tahap yang amat membimbangkan,” katanya lagi.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/usaha-seludup-syabu-rm10-juta-gagal/,Usaha seludup syabu RM10 juta gagal,NASIONAL,"20 May 2025, 01:48PM","BATU PAHAT: Cubaan dua lelaki menyeludup keluar 300 kilogram (kg) syabu bernilai RM10 juta melalui perairan negara gagal apabila ia digagalkan Agensi Penguatkuasaan Maritim Malaysia (Maritim Malaysia), Jumaat lalu.
Kedua-dua lelaki dipercayai warga tempatan menggunakan bot gentian kaca dengan membawa 12 guni dadah untuk diseludup sebelum kegiatan mereka dihidu pihak berkuasa pada kedudukan 0.8 batu nautika dari perairan Sungai Ayam, di sini, jam 1 pagi.
Timbalan Pengarah Operasi Maritim Johor, Kapten Kama Azri Kamil, berkata sebelum itu pihaknya menerima maklumat hasil risikan berkenaan pergerakan sebuah bot asing dalam keadaan mencurigakan di perairan terbabit.
Katanya, susulan itu sebuah bot digerakkan ke lokasi bagi tujuan pemantauan dan juga pengesanan terhadap bot dinaiki suspek.
“Sebaik menyedari kehadiran bot kami, kedua-dua suspek memecut ke kawasan cetek dan meninggalkan bot sebelum melarikan diri ke dalam hutan paya bakau berhampiran.
“Hasil pemeriksaan dalam bot terbabit, kita menemui 12 guni mengandungi plastik berisi serbuk kristal dengan anggaran berat bagi setiap guni adalah 25kg.
“Kesemua dadah dan bot dirampas kemudian dibawa ke pangkalan APMM untuk tindakan lanjut,” katanya pada sidang media di Maritim Zon Batu Pahat, hari ini.
Kama Azri berkata, pihaknya percaya dadah ini cuba diseludup keluar untuk dihantar kepada sindiket sebelum dipasarkan ke negara lain.
Katanya, berdasarkan laporan awal, sindiket terbabit menjadikan negara ini sebagai tempat pemprosesan dadah itu yang kemudiannya dihantar ke luar.
“Sekiranya dadah ini berjaya diseludup keluar, ia boleh digunakan hampir sejuta penagih. Ini adalah kejayaan terbesar Maritim Johor dalam tempoh lima tahun.
“Dadah itu akan dihantar ke Jabatan Kimia untuk dianalisa dan kes disiasat mengikut Seksyen 39B Akta Dadah Berbahaya 1952,” katanya.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/pbt-selangor-diarah-sita-iklan-vape-kerajaan-negeri-timbang-larangan-jualan/,"PBT Selangor diarah sita iklan vape, Kerajaan Negeri timbang larangan jualan",NASIONAL,"20 May 2025, 01:47PM","KUALA LUMPUR: Pihak berkuasa tempatan (PBT) di Selangor diarahkan untuk menyita serta-merta semua bentuk pengiklanan produk rokok elektronik atau vape, sama ada melalui medium fizikal mahupun di platform digital selaras dengan Akta Kawalan Produk Merokok untuk Kesihatan Awam 2023 (Akta 852).
Exco Kesihatan Awam dan Alam Sekitar Selangor, Jamaliah Jamaluddin memaklumkan arahan itu diputuskan dalam mesyuarat penyelarasan berkaitan cadangan pengharaman penjualan vape di Selangor.
“Tindakan ini adalah selaras dengan peruntukan Akta 852 yang secara jelas melarang sebarang bentuk pengiklanan, promosi dan penajaan berkaitan produk merokok elektronik.
“Ia juga dilakukan sebelum keputusan muktamad dibuat Majlis Mesyuarat Kerajaan Negeri (MMKN) mengenai cadangan pengharaman vape di Selangor,” katanya dalam satu kenyataan hari ini.
Menurutnya, Laporan Tinjauan Kesihatan dan Morbiditi Kebangsaan (NHMS) 2022 menunjukkan bahawa hampir 14.9 peratus remaja lelaki berumur 13 hingga 17 tahun di Malaysia adalah pengguna vape.
“Statistik ini menimbulkan kebimbangan serius dan mendorong keperluan mendesak untuk tindakan proaktif di peringkat negeri,” katanya.
Rentetan itu, Kerajaan Negeri melalui Jawatankuasa Tetap Kesihatan Awam akan mengadakan mesyuarat lanjutan dalam masa terdekat bagi membincangkan pelbagai pilihan dasar sebelum dibentangkan kepada MMKN untuk keputusan akhir.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/lima-25-buka-tirai-dengan-aksi-udara-dramatik-di-langkawi/,[VIDEO] LIMA ’25 buka tirai dengan aksi udara dramatik di Langkawi,NASIONAL,"20 May 2025, 01:20PM","LANGKAWI: Pameran Udara dan Maritim Antarabangsa Langkawi 2025 (LIMA ’25) secara rasmi membuka tirainya hari ini dengan aksi pembukaan segmen pertahanan udara.
Secara keseluruhan, sejumlah 25 pesawat terbabit dalam persembahan udara yang disaksikan ribuan pengunjung di Pusat Pameran Antarabangsa Mahsuri (MIEC).
Acara dirasmikan oleh Perdana Menteri, Datuk Seri Anwar Ibrahim yang melakukan gimik perasmian diikuti aksi terbang lintas jet pejuang Sukhoi SU-30MKM milik Tentera Udara Diraja Malaysia (TUDM).
Turut hadir menyaksikan aksi pembukaan ialah Timbalan Perdana Menteri, Datuk Seri Dr Ahmad Zahid Hamidi dan Datuk Seri Fadillah Yusof; Menteri Besar Kedah, Datuk Seri Muhammad Sanusi Md Nor serta Menteri Pertahanan, Datuk Seri Khaled Nordin.
Selain Sukhoi SU-30MKM, persembahan udara selama 10 minit di ruang udara Lapangan Terbang Antarabangsa Langkawi (LTAL) turut disertai pesawat antaranya F/A-18D Hornet, PC-7 MKII, A400M, EC-725, AW-139 dan EC-120B.
Jet dan helikopter terbabit melakukan pelbagai formasi udara kompleks termasuk aksi terbang rendah di sekitar ruang udara, sekali gus mencipta visual dramatik yang mengagumkan.
Aksi pembukaan mencapai kemuncaknya apabila penonton disajikan simulasi letupan bom yang dimulakan dengan teknik ‘fireball’, diikuti ‘straffing’, sebelum diakhiri ‘firewall’ sepanjang 300 meter yang dijayakan anggota TUDM.
Selain letupan bom, penonton turut menyaksikan nyalaan api disusuli kepulan asap yang menjulang ke langit, menambah elemen realistik kepada pertunjukan.
Terdahulu, Perdana Menteri dalam ucapannya pada Majlis Perasmian LIMA ’25 malam tadi menyifatkan acara itu sebagai bukti kesiapsiagaan Malaysia dalam aspek pertahanan serantau melalui kerjasama strategik.
Jelasnya, kedudukan geopolitik Malaysia sebagai negara maritim yang dikelilingi Lautan Hindi, Laut China Selatan dan Selat Melaka memerlukan kepentingan mengekalkan kesiapsiagaan pertahanan demi keamanan serantau.
Beliau menegaskan, ASEAN sebagai sebuah blok juga kekal sebagai tonggak kestabilan serantau, dengan Malaysia mengalu-alukan penyertaan kuasa besar termasuk China, India, Korea, Amerika Syarikat (AS) dan Eropah dalam LIMA ’25.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/polis-kenal-pasti-pemandu-axia-bawa-muatan-berlebihan/,Polis kenal pasti pemandu Axia bawa muatan berlebihan,NASIONAL,"20 May 2025, 12:44PM","SEPANG: Polis sudah mengenal pasti seorang lelaki yang tular memandu kereta jenis Perodua Azia dengan membawa muatan melebihi paras bahaya di jalan Dengkil-Banting.
Ketua Polis Daerah Sepang, Asisten Komisioner Norhizam Bahaman berkata, pihaknya mengesan video tular berkenaan yang dimuat naik di sebuah akaun Facebook (FB) pada 10 pagi, semalam.
Pihak polis mengesan dan menemui kenderaan itu di Jalan Dengkil-Banting kira-kira sejam kemudian, pada hari sama.
“Hasil siasatan awal mendapati pemandu kereta berkenaan yang juga warga tempatan berusia 59 tahun mempunyai lesen memandu yang sah manakala kenderaan terbabit juga mempunyai dokumen perjalanan yang lengkap.
“Siasatan turut mendapati pemandu berkenaan pernah terbabit kemalangan jalan raya beberapa tahun lalu hingga menyebabkan dia mengalami masalah di bahagian kepala. Alasan diberikan (dia) tidak berapa sihat (berhubung kejadian),” katanya dalam kenyataan, di sini, hari ini.
Katanya, lelaki berkenaan sudah dijamin oleh keluarganya dan kereta berkenaan ditahan mengikut Seksyen 60 Akta Pengangkutan Jalan 1987 untuk tujuan pemeriksaan dan tindakan lanjut.
Sementara itu, beliau berkata siasatan menyeluruh sedang dijalankan dan polis turut menasihatkan orang ramai agar tidak membuat sebarang spekulasi yang boleh mengganggu proses siasatan.
Terdahulu, tular di media sosial satu klip video memaparkan sebuah Perodua Axia dipandu seorang lelaki membawa muatan berlebihan seperti sampah, bakul, rangka katil dan beberapa barangan lain yang turut diikat di atas bumbung kereta.
Sebahagian muatan itu dilihat terjatuh ke jalan raya sehingga mengganggu laluan dan membahayakan pengguna lain.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/anggota-polis-direman-disyaki-minta-dan-terima-rasuah-rm25000/,"Anggota polis direman, disyaki minta dan terima rasuah RM25,000",NASIONAL,"20 May 2025, 12:21PM","Oleh: Mohd Ishak Abdillah Ngah
KUALA TERENGGANU: Seorang anggota polis yang bertugas di Ibu Pejabat Polis Daerah di sini, direman enam hari bagi membantu siasatan kes menerima dan meminta rasuah berjumlah kira-kira RM25,000 sebagai balasan tidak mengambil tindakan terhadap seorang individu di bawah Akta Dadah Berbahaya (Langkah-Langkah Pencegahan Khas) 1985.
Suspek ditahan Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) semalam, dan dibawa ke Mahkamah Majistret Kuala Terengganu pagi tadi bagi mendapatkan perintah reman.
Penolong Kanan Pendaftar, Yuhanis Mohd Roslan membenarkan suspek direman bermula hari ini sehingga 25 Mei 2025.
Suspek lelaki yang berusia 30-an itu telah ditahan kira-kira jam 3 petang semalam ketika hadir memberi keterangan di pejabat SPRM Terengganu.
Perbuatan itu dipercayai dilakukan pada Oktober 2020 dan suspek menerima suapan secara tunai serta pemindahan transaksi ke akaun bank miliknya dan isteri.
Pengarah SPRM Terengganu, Hazrul Shazreen Abd Yazid ketika dihubungi mengesahkan penahanan itu dan kes disiasat di bawah Seksyen 16(a)(B)Akta SPRM 2009.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/mahkamah/sarjan-tentera-didakwa-rogol-lakukan-amang-seksual-terhadap-remaja-13-tahun/,"Sarjan tentera didakwa rogol, lakukan amang seksual terhadap remaja 13 tahun",MAHKAMAH,"20 May 2025, 04:59PM","MELAKA: Seorang anggota tentera dihadapkan ke Mahkamah Sesyen Ayer Keroh hari ini, atas lima pertuduhan termasuk merogol dan melakukan amang seksual fizikal terhadap seorang remaja perempuan berusia 13 tahun, awal bulan lalu.
Tertuduh, Mohamad Zulfikar Ishak, 32, yang berpangkat sarjan mengaku tidak bersalah terhadap semua pertuduhan dibacakan terhadapnya.
Prosiding kes didengar Hakim Haderiah Siri sementara Timbalan Pendakwa Raya, Wardah Ishhar dan peguam SS Amritpal Singh masing-masing mewakili pendakwaan dan pembelaan.
Mengikut pertuduhan pertama hingga ketiga, tertuduh didakwa merogol kanak-kanak perempuan berusia 12 tahun enam bulan serta dua perbuatan amang seksual fizikal terhadap mangsa.
Pertuduhan keempat, dia disyaki melakukan pengantunan terhadap kanak-kanak sama dan melanggar Seksyen 12 Akta Kesalahan Seksual Terhadap Kanak-Kanak (AKSTK) 2017.
Tertuduh turut didakwa mengikut Seksyen 13 AKSTK 2017 kerana berjumpa mangsa selepas pengantunan terhadapnya dengan menjemput dan membawa kanak-kanak perempuan itu keluar dari asrama menaiki kereta.
Semua kesalahan itu didakwa dilakukan di dalam kereta Perodua Viva di kawasan pakir kenderaan sebuah pasar raya di Cheng, jam 1 tengah hari, 4 Mei lalu.
Pendakwaan mencadangkan jaminan RM90,000 bagi semua pertuduhan berserta syarat tambahan tertuduh perlu melapor diri di balai polis sebulan sekali serta tidak boleh mengganggu mangsa dan keluarganya serta saksi pendakwaan.
Peguam merayu jaminan paling rendah atas alasan tertuduh berkhidmat sebagai tentera sejak 10 tahun lalu dan tiada kebarangkalian untuk melarikan diri selain dia adalah penanggung tunggal keluarga.
Mahkamah kemudian membenarkan tertuduh diikat jamin RM25,000 bagi semua pertuduhan berserta syarat tambahan yang dipohon pendakwaan.
Kes ditetapkan untuk sebutan semula pada 26 Jun depan.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/mahkamah/kes-penganggur-bunuh-ibu-bapa-tangguh-bersambung-jumaat/,"Kes penganggur bunuh ibu bapa tangguh, bersambung Jumaat",MAHKAMAH,"20 May 2025, 04:43PM","KUALA LUMPUR: Mahkamah Tinggi Kuala Lumpur hari ini menangguhkan kes seorang penganggur, Afendi Muhammad Agus @ Muhamed Ali Omar, 44, atas kesalahan membunuh ibu bapanya di Kampung Sungai Penchala pada 9 Disember 2023.
Hakim K Muniandy memaklumkan, penangguhan itu dibuat berikutan beberapa bukti fizikal kes itu tidak dapat dikemukakan pihak pendakwaan hari ini.
Terdahulu, prosiding dimulakan dengan dua pertuduhan dan fakta kes dibacakan semula kepada tertuduh dan Afendi Muhammad Agus mengekalkan pengakuan bersalahnya.
Timbalan Pendakwa Raya, Izalina Abdullah kemudian mengemukakan beberapa barang kes dan dokumen di mahkamah.
Ia termasuk laporan bedah siasat kedua-dua mangsa dan laporan perubatan psikiatri.
Turut ditunjukkan, 33 gambar di tempat kejadian, lapan gambar barang kes dan 75 gambar bedah siasat ke atas Allahyarham Muhammad Agus@Muhamed Ali Omar, 82, dan Allahyarham Darlisma Njatu Saleh, 72.
Izalina kemudiannya menunjukkan salah satu barang kes iaitu meja yang digunakan suspek dalam kejadian itu.
Bagaimanapun barang kes seperti pisau, mata pisau, baju serta beberapa barangan lain tidak dapat dikemukakan hari ini.
Hakim K Muniandy menetapkan Jumaat depan untuk fakta dan hukuman.
Mengikut pertuduhan, Afendi didakwa membunuh kedua-dua ibu bapanya itu di sebuah rumah di Kampung Sungai Penchala, pada 7.10 malam dan 7.20 malam, 9 Disember 2023.
Pertuduhan dibuat mengikut Seksyen 302 Kanun Keseksaan yang memperuntukkan hukuman mati atau penjara tidak kurang 30 tahun dan tidak lebih 40 tahun serta sebat tidak kurang 12 kali, jika sabit kesalahan.
27 November lalu, Mahkamah memerintahkan tertuduh menjalani pemeriksaan mental di Hospital Bahagian Ulu Kinta bagi memastikan pengakuan bersalah dibuatnya pada 6 September 2024 dalam keadaan waras serta sukarela.
Bagaimanapun pada 30 April lalu, laporan pemeriksaan mental bertarikh 7 Februari 2025 oleh Hospital Bahagia Ulu Kinta, Perak mengesahkan Afendi Muhammad Agus @ Muhamed Ali, 44, tidak mempunyai penyakit mental.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/mahkamah/ibu-cekik-bayi-diarah-buat-penilaian-psikiatri/,Ibu cekik bayi diarah buat penilaian psikiatri,MAHKAMAH,"20 May 2025, 03:23PM","SEREMBAN: Wanita didakwa di Mahkamah Sesyen di sini, hari ini atas pertuduhan mencekik dan menampar pipi bayi perempuannya yang berusia setahun lapan bulan, Februari lalu.
Tertuduh seorang ibu berusia 35 tahun bagaimanapun mengaku tidak bersalah selepas pertuduhan dibacakan di hadapan Hakim Datin Surita Budin.
Mengikut pertuduhan, tertuduh sebagai orang yang mempunyai pemeliharaan terhadap kanak-kanak perempuan berusia 20 bulan menganiaya dengan mencekik dan menampar pipi hingga mendatangkan kecederaan.
Kesalahan itu dilakukan kira-kira jam 4 pagi di Taman Sentul, Jalan Besar, Mantin, Nilai pada 28 Februari lalu.
Sehubungan itu, tertuduh melakukan suatu kesalahan mengikut Seksyen 31(1)(a) Akta Kanak-Kanak 2001 dan boleh dihukum di bawah Seksyen 31(1) akta yang sama.
Jika sabit kesalahan, boleh didenda tidak melebihi RM50,000 atau dipenjara maksimum 20 tahun atau kedua-duanya.
Pihak pendakwaan diwakili Timbalan Pendakwa Raya, Nurul Balkis Zunaidi memaklumkan kepada mahkamah tertuduh mengalami masalah berkaitan mental.
Sehubungan itu, beliau memohon supaya tertuduh dihantar menjalani penilaian psikiatri mengikut Seksyen 342 Kanun Tatacara Jenayah.
Tertuduh tidak diwakili peguam.
Mahkamah membenarkan permohonan menjalani penilaian psikiatri dan diarahkan dihantar ke Hospital Permai di Johor Bahru, Johor untuk pemeriksaan mental dan menetapkan 19 Jun depan untuk keputusan penilaian psikiatri.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/mahkamah/pengurusan-kes-wanita-punca-kematian-3-penuntut-uitm-ditetapkan-17-jun/,Pengurusan kes wanita punca kematian 3 penuntut UiTM ditetapkan 17 Jun,MAHKAMAH,"20 May 2025, 01:28PM","Oleh: Mohd Ishak Abdillah Ngah
KUALA TERENGGANU: Mahkamah Tinggi Kuala Terengganu menetapkan 17 Jun depan sebagai tarikh pengurusan kes bagi perbicaraan kes seorang wanita yang menyebabkan kematian tiga penuntut Universiti Teknologi MARA (UiTM) Dungun.
Norian Ismail, 50, hanya terdiam dikandang tertuduh selepas tarikh itu ditetapkan di hadapan Hakim Datuk Hassan Abdul Ghani.
Pada 2 Mac lalu, tertuduh dihadapkan ke mahkamah sama atas tiga pertuduhan mengikut Seksyen 302 Kanun Keseksaan kerana menyebabkan kematian tiga penuntut UiTM Dungun, Muhammad Akmal Md Tukirin, 25, Ku Adib Aizad Ku Azmi dan Khairil Anuar Jamaluddin, masing-masing berusia 20 tahun.
Tertuduh didakwa melakukan kesalahan itu di Jalan Pantai berhadapan UiTM Dungun, Dungun pada 7.35 malam 9 Oktober tahun lalu.
Dalam kejadian itu, Norizan yang memandu kenderaan utiliti sukan (SUV) jenis Honda CRV merempuh empat penuntut UiTM hingga menyebabkan tiga daripadanya maut.
Manakala seorang lagi mangsa cedera berusia 21 tahun dikenali sebagai Muhammad Ammar Danish Mohammad Ridhuan.
Pendakwaan dikendalikan Timbalan Pendakwa Raya, Mohd Khairuddin Idris, manakala tertuduh diwakili peguam Mohd Shahir Jusoh.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/mahkamah/pemandu-lori-nahas-fru-didakwa-curi-2-ekor-lembu-rayu-jaminan-dikurangkan/,"Pemandu lori nahas FRU didakwa curi 2 ekor lembu, rayu jaminan dikurangkan",MAHKAMAH,"20 May 2025, 12:58PM","Oleh: Kumaran Rajamoney
TELUK INTAN: Seorang pemandu lori yang sebelum ini dituduh memandu secara berbahaya hingga menyebabkan kematian sembilan anggota Pasukan Simpanan Persekutuan (FRU), sekali lagi dihadapkan ke Mahkamah Majistret Teluk Intan hari ini atas pertuduhan mencuri dua ekor lembu, bulan lalu.
Tertuduh, Rudi Zulkarnain Mat Radi, 45 tahun, bagaimanapun mengaku tidak bersalah atas pertuduhan memindahkan harta curi membabitkan dua ekor lembu jantan milik seorang warga emas.
Mengikut kertas pertuduhan, kesalahan itu didakwa berlaku pada 14 April lalu, kira-kira jam 6 petang di Kampung Kebun Baru, Hutan Melintang.
Dua lembu itu, masing-masing baka KK Cross berwarna hitam dan baka Brahman berwarna putih, didakwa dicuri dari kebun milik Rozali Ismail, 66, di Kampung Sungai Keli.
Pendakwaan dilakukan mengikut Seksyen 414 Kanun Keseksaan yang memperuntukkan hukuman penjara sehingga tujuh tahun atau denda atau kedua-duanya sekali, jika sabit kesalahan.
Timbalan Pendakwa Raya, Izzuddin Fakri Hamdan, mencadangkan jaminan sebanyak RM5,000 dengan seorang penjamin terhadap tertuduh.
Bagaimanapun, peguam Mohd Hafizuddin Khan Norkhan yang mewakili tertuduh memohon jumlah jaminan dikurangkan atas alasan anak guamnya tidak mempunyai pendapatan kerana lesen memandu telah digantung.
Tambahnya lagi, kedua-dua lembu yang terlibat juga telah diserahkan semula kepada pemiliknya.
Rudi juga kini berdepan 10 pertuduhan, termasuk kes kemalangan membabitkan kematian sembilan anggota FRU.
Majistret Naidatul Athirah Azman kemudian membenarkan jaminan sebanyak RM3,000 dengan seorang penjamin dan menetapkan 16 Jun depan untuk sebutan semula kes.
Pada Jumaat lalu, tertuduh turut dihadapkan ke Mahkamah Majistret Teluk Intan atas pertuduhan memandu secara berbahaya sehingga menyebabkan kematian sembilan anggota FRU dalam satu nahas pada 13 Mei lalu.
Mahkamah ketika itu membenarkan jaminan RM6,000 yang telah dijelaskan oleh majikannya dengan seorang penjamin.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
